date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:34:49	8357/8357	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:49%20GMT	https://www.classcentral.com/subject/databases	/home/mosee/Projects/withgpt/www.classcentral.com/subject/databases.b7.delayed	(from https://www.classcentral.com/)
00:34:51	763357/763357	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:34:51%20GMT	https://www.classcentral.com/subject/game-development	/home/mosee/Projects/withgpt/www.classcentral.com/subject/game-development.html	(from https://www.classcentral.com/)
00:34:52	8430/8430	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:52%20GMT	https://www.classcentral.com/subject/programming-languages	/home/mosee/Projects/withgpt/www.classcentral.com/subject/programming-languages.b9.delayed	(from https://www.classcentral.com/)
00:34:52	8082/8082	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:52%20GMT	https://www.classcentral.com/subject/software-development	/home/mosee/Projects/withgpt/www.classcentral.com/subject/software-development	(from https://www.classcentral.com/)
00:34:55	770768/770768	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:34:54%20GMT	https://www.classcentral.com/subject/cloud-computing	/home/mosee/Projects/withgpt/www.classcentral.com/subject/cloud-computing.html	(from https://www.classcentral.com/)
00:34:55	8445/8445	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:55%20GMT	https://www.classcentral.com/subject/communication-skills	/home/mosee/Projects/withgpt/www.classcentral.com/subject/communication-skills.bc.delayed	(from https://www.classcentral.com/)
00:34:55	8097/8097	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:55%20GMT	https://www.classcentral.com/subject/career-development	/home/mosee/Projects/withgpt/www.classcentral.com/subject/career-development	(from https://www.classcentral.com/)
00:34:56	8386/8386	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:56%20GMT	https://www.classcentral.com/subject/self-improvement	/home/mosee/Projects/withgpt/www.classcentral.com/subject/self-improvement.be.delayed	(from https://www.classcentral.com/)
00:34:59	762131/762131	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:34:58%20GMT	https://www.classcentral.com/subject/presentation-skills	/home/mosee/Projects/withgpt/www.classcentral.com/subject/presentation-skills.html	(from https://www.classcentral.com/)
00:34:59	8381/8381	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:34:59%20GMT	https://www.classcentral.com/subject/resilience	/home/mosee/Projects/withgpt/www.classcentral.com/subject/resilience.c0.delayed	(from https://www.classcentral.com/)
00:35:01	779474/779474	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:01%20GMT	https://www.classcentral.com/subject/cybersecurity	/home/mosee/Projects/withgpt/www.classcentral.com/subject/cybersecurity.html	(from https://www.classcentral.com/)
00:35:02	8386/8386	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:35:01%20GMT	https://www.classcentral.com/subject/network-security	/home/mosee/Projects/withgpt/www.classcentral.com/subject/network-security.c2.delayed	(from https://www.classcentral.com/)
00:35:02	8042/8042	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:35:02%20GMT	https://www.classcentral.com/subject/ethical-hacking	/home/mosee/Projects/withgpt/www.classcentral.com/subject/ethical-hacking	(from https://www.classcentral.com/)
00:35:05	744337/744337	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:04%20GMT	https://www.classcentral.com/subject/digital-forensics	/home/mosee/Projects/withgpt/www.classcentral.com/subject/digital-forensics.html	(from https://www.classcentral.com/)
00:35:05	8420/8420	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:35:05%20GMT	https://www.classcentral.com/subject/reverse-engineering	/home/mosee/Projects/withgpt/www.classcentral.com/subject/reverse-engineering.c5.delayed	(from https://www.classcentral.com/)
00:35:06	8019/8019	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:35:06%20GMT	https://www.classcentral.com/subject/pentesting	/home/mosee/Projects/withgpt/www.classcentral.com/subject/pentesting	(from https://www.classcentral.com/)
00:35:09	727981/727981	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:09%20GMT	https://www.classcentral.com/subject/malware-analysis	/home/mosee/Projects/withgpt/www.classcentral.com/subject/malware-analysis.html	(from https://www.classcentral.com/)
00:35:09	8357/8357	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:35:09%20GMT	https://www.classcentral.com/subject/devsecops	/home/mosee/Projects/withgpt/www.classcentral.com/subject/devsecops.c8.delayed	(from https://www.classcentral.com/)
00:35:11	728357/728357	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:10%20GMT	https://www.classcentral.com/subject/osint	/home/mosee/Projects/withgpt/www.classcentral.com/subject/osint.html	(from https://www.classcentral.com/)
00:35:11	8399/8399	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:35:11%20GMT	https://www.classcentral.com/subject/threat-intelligence	/home/mosee/Projects/withgpt/www.classcentral.com/subject/threat-intelligence.ca.delayed	(from https://www.classcentral.com/)
00:35:12	8113/8113	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:35:12%20GMT	https://www.classcentral.com/subject/infosec-certifications	/home/mosee/Projects/withgpt/www.classcentral.com/subject/infosec-certifications	(from https://www.classcentral.com/)
00:35:15	735997/735997	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:14%20GMT	https://www.classcentral.com/subject/red-team	/home/mosee/Projects/withgpt/www.classcentral.com/subject/red-team.html	(from https://www.classcentral.com/)
00:35:15	8357/8357	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:35:15%20GMT	https://www.classcentral.com/subject/blue-team	/home/mosee/Projects/withgpt/www.classcentral.com/subject/blue-team.cd.delayed	(from https://www.classcentral.com/)
00:35:20	129033/129033	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2013:43:38%20GMT	https://www.classcentral.com/report/author/dhawal/	/home/mosee/Projects/withgpt/www.classcentral.com/report/author/dhawal/index.html	(from https://www.classcentral.com/)
00:35:20	119781/119781	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2014:23:28%20GMT	https://www.classcentral.com/report/review-exploratory-data-analysis-matlab/	/home/mosee/Projects/withgpt/www.classcentral.com/report/review-exploratory-data-analysis-matlab/index.html	(from https://www.classcentral.com/)
00:35:21	542679/542679	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:17%20GMT	https://www.classcentral.com/lists	/home/mosee/Projects/withgpt/www.classcentral.com/lists.html	(from https://www.classcentral.com/)
00:35:21	177563/177563	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2021:09:21%20GMT	https://www.classcentral.com/report/2022-year-in-review/	/home/mosee/Projects/withgpt/www.classcentral.com/report/2022-year-in-review/index.html	(from https://www.classcentral.com/)
00:35:21	119329/119329	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2014:37:41%20GMT	https://www.classcentral.com/report/review-learning-to-teach/	/home/mosee/Projects/withgpt/www.classcentral.com/report/review-learning-to-teach/index.html	(from https://www.classcentral.com/)
00:35:22	500816/500816	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:21%20GMT	https://www.classcentral.com/signup	/home/mosee/Projects/withgpt/www.classcentral.com/signup.html	(from https://www.classcentral.com/)
00:35:22	125695/125695	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2019:12:51%20GMT	https://www.classcentral.com/report/most-popular-march-2023/	/home/mosee/Projects/withgpt/www.classcentral.com/report/most-popular-march-2023/index.html	(from https://www.classcentral.com/)
00:35:22	123126/123126	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2014:23:32%20GMT	https://www.classcentral.com/report/udemy-layoffs/	/home/mosee/Projects/withgpt/www.classcentral.com/report/udemy-layoffs/index.html	(from https://www.classcentral.com/)
00:35:22	173127/173127	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2014:35:39%20GMT	https://www.classcentral.com/report/best-davinci-resolve-courses/	/home/mosee/Projects/withgpt/www.classcentral.com/report/best-davinci-resolve-courses/index.html	(from https://www.classcentral.com/)
00:35:24	497392/497392	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:23%20GMT	https://www.classcentral.com/login	/home/mosee/Projects/withgpt/www.classcentral.com/login.html	(from https://www.classcentral.com/)
00:35:25	799883/799883	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:25%20GMT	https://www.classcentral.com/subject/digital-marketing	/home/mosee/Projects/withgpt/www.classcentral.com/subject/digital-marketing.html	(from https://www.classcentral.com/)
00:35:27	715215/715215	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:26%20GMT	https://www.classcentral.com/course/edx-cybersecurity-fundamentals-7844	/home/mosee/Projects/withgpt/www.classcentral.com/course/edx-cybersecurity-fundamentals-7844.html	(from https://www.classcentral.com/)
00:35:27	8109/8109	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:35:27%20GMT	https://www.classcentral.com/course/criticalmanagement-714	/home/mosee/Projects/withgpt/www.classcentral.com/course/criticalmanagement-714	(from https://www.classcentral.com/)
00:35:28	732286/732286	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:27%20GMT	https://www.classcentral.com/course/edx-let-s-get-started-building-self-awareness-19743	/home/mosee/Projects/withgpt/www.classcentral.com/course/edx-let-s-get-started-building-self-awareness-19743.html	(from https://www.classcentral.com/)
00:35:28	7961/7961	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:35:28%20GMT	https://www.classcentral.com/help/moocs	/home/mosee/Projects/withgpt/www.classcentral.com/help/moocs	(from https://www.classcentral.com/)
00:35:30	771090/771090	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:30%20GMT	https://www.classcentral.com/university/stanford	/home/mosee/Projects/withgpt/www.classcentral.com/university/stanford.html	(from https://www.classcentral.com/)
00:35:31	773590/773590	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:31%20GMT	https://www.classcentral.com/collection/sustainability-online-courses	/home/mosee/Projects/withgpt/www.classcentral.com/collection/sustainability-online-courses.html	(from https://www.classcentral.com/)
00:35:32	802665/802665	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:32%20GMT	https://www.classcentral.com/university/mit	/home/mosee/Projects/withgpt/www.classcentral.com/university/mit.html	(from https://www.classcentral.com/)
00:35:34	753470/753470	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:33%20GMT	https://www.classcentral.com/institution/google	/home/mosee/Projects/withgpt/www.classcentral.com/institution/google.html	(from https://www.classcentral.com/)
00:35:35	752907/752907	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:34%20GMT	https://www.classcentral.com/institution/amazon	/home/mosee/Projects/withgpt/www.classcentral.com/institution/amazon.html	(from https://www.classcentral.com/)
00:35:35	548/548	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2016%20Feb%202023%2021:35:35%20GMT	https://www.classcentral.com/images/illustrations/homepage-discover-01.png	/home/mosee/Projects/withgpt/www.classcentral.com/images/illustrations/homepage-discover-01.png	(from https://www.classcentral.com/)
00:35:36	125572/125572	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2000:05:13%20GMT	https://www.classcentral.com/report/category/best-courses/	/home/mosee/Projects/withgpt/www.classcentral.com/report/category/best-courses/index.html	(from https://www.classcentral.com/)
00:35:36	137941/137941	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2021:21:40%20GMT	https://www.classcentral.com/report/online-learning-deals/	/home/mosee/Projects/withgpt/www.classcentral.com/report/online-learning-deals/index.html	(from https://www.classcentral.com/)
00:35:37	771075/771075	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:36%20GMT	https://www.classcentral.com/university/harvard	/home/mosee/Projects/withgpt/www.classcentral.com/university/harvard.html	(from https://www.classcentral.com/)
00:35:38	737337/737337	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:38%20GMT	https://www.classcentral.com/university/iit-kharagpur	/home/mosee/Projects/withgpt/www.classcentral.com/university/iit-kharagpur.html	(from https://www.classcentral.com/)
00:35:39	753472/753472	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:39%20GMT	https://www.classcentral.com/university/rice	/home/mosee/Projects/withgpt/www.classcentral.com/university/rice.html	(from https://www.classcentral.com/)
00:35:40	735650/735650	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:40%20GMT	https://www.classcentral.com/university/iitm	/home/mosee/Projects/withgpt/www.classcentral.com/university/iitm.html	(from https://www.classcentral.com/)
00:35:42	751213/751213	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:41%20GMT	https://www.classcentral.com/university/columbia	/home/mosee/Projects/withgpt/www.classcentral.com/university/columbia.html	(from https://www.classcentral.com/)
00:35:43	733271/733271	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:42%20GMT	https://www.classcentral.com/university/cornell	/home/mosee/Projects/withgpt/www.classcentral.com/university/cornell.html	(from https://www.classcentral.com/)
00:35:44	781038/781038	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:43%20GMT	https://www.classcentral.com/university/edinburgh	/home/mosee/Projects/withgpt/www.classcentral.com/university/edinburgh.html	(from https://www.classcentral.com/)
00:35:45	740330/740330	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:44%20GMT	https://www.classcentral.com/university/purdue	/home/mosee/Projects/withgpt/www.classcentral.com/university/purdue.html	(from https://www.classcentral.com/)
00:35:46	788674/788674	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:45%20GMT	https://www.classcentral.com/university/penn	/home/mosee/Projects/withgpt/www.classcentral.com/university/penn.html	(from https://www.classcentral.com/)
00:35:47	760849/760849	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:47%20GMT	https://www.classcentral.com/university/duke	/home/mosee/Projects/withgpt/www.classcentral.com/university/duke.html	(from https://www.classcentral.com/)
00:35:48	790352/790352	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:48%20GMT	https://www.classcentral.com/university/umich	/home/mosee/Projects/withgpt/www.classcentral.com/university/umich.html	(from https://www.classcentral.com/)
00:35:49	849318/849318	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:49%20GMT	https://www.classcentral.com/provider/coursera	/home/mosee/Projects/withgpt/www.classcentral.com/provider/coursera.html	(from https://www.classcentral.com/)
00:35:51	834260/834260	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:50%20GMT	https://www.classcentral.com/provider/edx	/home/mosee/Projects/withgpt/www.classcentral.com/provider/edx.html	(from https://www.classcentral.com/)
00:35:52	836481/836481	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:51%20GMT	https://www.classcentral.com/provider/futurelearn	/home/mosee/Projects/withgpt/www.classcentral.com/provider/futurelearn.html	(from https://www.classcentral.com/)
00:35:52	7984/7984	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:35:52%20GMT	https://www.classcentral.com/provider/swayam	/home/mosee/Projects/withgpt/www.classcentral.com/provider/swayam	(from https://www.classcentral.com/)
00:35:52	766014/766014	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:52%20GMT	https://www.classcentral.com/provider/udemy	/home/mosee/Projects/withgpt/www.classcentral.com/provider/udemy.html	(from https://www.classcentral.com/)
00:35:53	8097/8097	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:35:53%20GMT	https://www.classcentral.com/provider/linkedin-learning	/home/mosee/Projects/withgpt/www.classcentral.com/provider/linkedin-learning	(from https://www.classcentral.com/)
00:35:55	8363/8363	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:35:54%20GMT	https://www.classcentral.com/provider/skillshare	/home/mosee/Projects/withgpt/www.classcentral.com/provider/skillshare.ed.delayed	(from https://www.classcentral.com/)
00:35:56	614366/614366	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:35:56%20GMT	https://www.classcentral.com/providers	/home/mosee/Projects/withgpt/www.classcentral.com/providers.html	(from https://www.classcentral.com/)
00:35:57	8394/8394	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:35:57%20GMT	https://www.classcentral.com/institution/microsoft	/home/mosee/Projects/withgpt/www.classcentral.com/institution/microsoft.ef.delayed	(from https://www.classcentral.com/)
00:35:57	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:35:57%20GMT	https://www.classcentral.com/institution/ibm	/home/mosee/Projects/withgpt/www.classcentral.com/institution/ibm	(from https://www.classcentral.com/)
00:35:58	8402/8402	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:35:58%20GMT	https://www.classcentral.com/institution/smithsonian	/home/mosee/Projects/withgpt/www.classcentral.com/institution/smithsonian.f1.delayed	(from https://www.classcentral.com/)
00:35:59	8396/8396	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:35:59%20GMT	https://www.classcentral.com/institution/united-nations	/home/mosee/Projects/withgpt/www.classcentral.com/institution/united-nations.f2.delayed	(from https://www.classcentral.com/)
00:36:02	756807/756807	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:36:01%20GMT	https://www.classcentral.com/institution/british-council	/home/mosee/Projects/withgpt/www.classcentral.com/institution/british-council.html	(from https://www.classcentral.com/)
00:36:02	8311/8311	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:36:02%20GMT	https://www.classcentral.com/institutions	/home/mosee/Projects/withgpt/www.classcentral.com/institutions.f4.delayed	(from https://www.classcentral.com/)
00:36:03	8009/8009	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2016%20Feb%202023%2021:36:03%20GMT	https://www.classcentral.com/provider/udacity	/home/mosee/Projects/withgpt/www.classcentral.com/provider/udacity	(from https://www.classcentral.com/)
00:36:05	130118/130118	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2018:05:35%20GMT	https://www.classcentral.com/report/author/manoel/	/home/mosee/Projects/withgpt/www.classcentral.com/report/author/manoel/index.html	(from https://www.classcentral.com/)
00:36:05	196300/196300	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2021:06:05%20GMT	https://www.classcentral.com/report/harvard-cs50-guide/	/home/mosee/Projects/withgpt/www.classcentral.com/report/harvard-cs50-guide/index.html	(from https://www.classcentral.com/)
00:36:05	165222/165222	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2022:05:03%20GMT	https://www.classcentral.com/report/chinese-mooc-platforms/	/home/mosee/Projects/withgpt/www.classcentral.com/report/chinese-mooc-platforms/index.html	(from https://www.classcentral.com/)
00:36:06	298388/298388	---MC-	200	added ('OK')	application/rss+xml	etag:%221cd4da72c5f06bbcf464e129b1e96ce5%22	https://www.classcentral.com/report/feed/	/home/mosee/Projects/withgpt/www.classcentral.com/report/feed/index.html	(from https://www.classcentral.com/)
00:36:07	133011/133011	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2013:39:54%20GMT	https://www.classcentral.com/report/author/ruima/	/home/mosee/Projects/withgpt/www.classcentral.com/report/author/ruima/index.html	(from https://www.classcentral.com/)
00:36:07	122884/122884	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2015:10:50%20GMT	https://www.classcentral.com/report/futurelearn-expands-paywall/	/home/mosee/Projects/withgpt/www.classcentral.com/report/futurelearn-expands-paywall/index.html	(from https://www.classcentral.com/)
00:36:07	765963/765963	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:36:06%20GMT	https://www.classcentral.com/university/gatech	/home/mosee/Projects/withgpt/www.classcentral.com/university/gatech.html	(from https://www.classcentral.com/)
00:36:07	131992/131992	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2022:23:27%20GMT	https://www.classcentral.com/report/author/pat-bowden/	/home/mosee/Projects/withgpt/www.classcentral.com/report/author/pat-bowden/index.html	(from https://www.classcentral.com/)
00:36:11	120419/120419	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2021:16:10%20GMT	https://www.classcentral.com/report/domestika-layoffs/	/home/mosee/Projects/withgpt/www.classcentral.com/report/domestika-layoffs/index.html	(from https://www.classcentral.com/)
00:36:11	122293/122293	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2022:09:30%20GMT	https://www.classcentral.com/report/thinkific-layoffs/	/home/mosee/Projects/withgpt/www.classcentral.com/report/thinkific-layoffs/index.html	(from https://www.classcentral.com/)
00:36:11	144858/144858	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2021:16:05%20GMT	https://www.classcentral.com/report/udemy-by-the-numbers/	/home/mosee/Projects/withgpt/www.classcentral.com/report/udemy-by-the-numbers/index.html	(from https://www.classcentral.com/)
00:36:11	740588/740588	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:36:09%20GMT	https://www.classcentral.com/institution/linuxfoundation	/home/mosee/Projects/withgpt/www.classcentral.com/institution/linuxfoundation.html	(from https://www.classcentral.com/)
00:36:14	119707/119707	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2022:09:30%20GMT	https://www.classcentral.com/report/udemy-new-ceo/	/home/mosee/Projects/withgpt/www.classcentral.com/report/udemy-new-ceo/index.html	(from https://www.classcentral.com/)
00:36:14	236389/236389	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2018:11:42%20GMT	https://www.classcentral.com/report/cs50-free-certificate/	/home/mosee/Projects/withgpt/www.classcentral.com/report/cs50-free-certificate/index.html	(from https://www.classcentral.com/)
00:36:14	155194/155194	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2019:05:38%20GMT	https://www.classcentral.com/report/best-free-prolog-courses/	/home/mosee/Projects/withgpt/www.classcentral.com/report/best-free-prolog-courses/index.html	(from https://www.classcentral.com/)
00:36:14	735770/735770	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:36:12%20GMT	https://www.classcentral.com/institution/salesforce	/home/mosee/Projects/withgpt/www.classcentral.com/institution/salesforce.html	(from https://www.classcentral.com/)
00:36:16	172935/172935	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2019:05:46%20GMT	https://www.classcentral.com/report/best-japanese-courses/	/home/mosee/Projects/withgpt/www.classcentral.com/report/best-japanese-courses/index.html	(from https://www.classcentral.com/)
00:36:17	149526/149526	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2021:17:13%20GMT	https://www.classcentral.com/report/best-css-animation-courses/	/home/mosee/Projects/withgpt/www.classcentral.com/report/best-css-animation-courses/index.html	(from https://www.classcentral.com/)
00:36:17	146539/146539	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2021:06:55%20GMT	https://www.classcentral.com/report/best-erlang-courses/	/home/mosee/Projects/withgpt/www.classcentral.com/report/best-erlang-courses/index.html	(from https://www.classcentral.com/)
00:36:17	558378/558378	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:36:15%20GMT	https://www.classcentral.com/about	/home/mosee/Projects/withgpt/www.classcentral.com/about.html	(from https://www.classcentral.com/)
00:36:20	163611/163611	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2019:06:03%20GMT	https://www.classcentral.com/report/udemy-top-courses/	/home/mosee/Projects/withgpt/www.classcentral.com/report/udemy-top-courses/index.html	(from https://www.classcentral.com/)
00:36:20	242760/242760	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2021:08:00%20GMT	https://www.classcentral.com/report/mooc-based-masters-degree/	/home/mosee/Projects/withgpt/www.classcentral.com/report/mooc-based-masters-degree/index.html	(from https://www.classcentral.com/)
00:36:20	540105/540105	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:36:17%20GMT	https://www.classcentral.com/about/privacy-policy	/home/mosee/Projects/withgpt/www.classcentral.com/about/privacy-policy.html	(from https://www.classcentral.com/)
00:36:20	322796/322796	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2021:07:49%20GMT	https://www.classcentral.com/report/india-online-degrees/	/home/mosee/Projects/withgpt/www.classcentral.com/report/india-online-degrees/index.html	(from https://www.classcentral.com/)
00:36:23	154345/154345	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2021:13:04%20GMT	https://www.classcentral.com/report/most-popular-courses-2023/	/home/mosee/Projects/withgpt/www.classcentral.com/report/most-popular-courses-2023/index.html	(from https://www.classcentral.com/)
00:36:23	167676/167676	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2021:13:00%20GMT	https://www.classcentral.com/report/coursera-top-courses/	/home/mosee/Projects/withgpt/www.classcentral.com/report/coursera-top-courses/index.html	(from https://www.classcentral.com/)
00:36:23	547639/547639	---MCZ	200	added ('OK')	text/html	date:Thu,%2016%20Feb%202023%2021:36:21%20GMT	https://www.classcentral.com/about/careers	/home/mosee/Projects/withgpt/www.classcentral.com/about/careers.html	(from https://www.classcentral.com/)
00:36:23	548373/548373	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2021:08:11%20GMT	https://www.classcentral.com/report/list-of-mooc-based-microcredentials/	/home/mosee/Projects/withgpt/www.classcentral.com/report/list-of-mooc-based-microcredentials/index.html	(from https://www.classcentral.com/)
00:36:26	143584/143584	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2021:19:34%20GMT	https://www.classcentral.com/report/edx-top-courses/	/home/mosee/Projects/withgpt/www.classcentral.com/report/edx-top-courses/index.html	(from https://www.classcentral.com/)
00:36:26	149942/149942	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2021:10:40%20GMT	https://www.classcentral.com/report/class-central-ddos-attack/	/home/mosee/Projects/withgpt/www.classcentral.com/report/class-central-ddos-attack/index.html	(from https://www.classcentral.com/)
